Uid_i,Uid_j,Sid_i,Sid_j,%similarity
U_26,U_71,1416774,1416795,23.0
U_26,U_27,1416774,1416790,23.0
U_26,U_78,1416774,1416789,32.67
U_26,U_85,1416774,1416780,23.0
U_114,U_86,1416509,1416529,42.52
U_114,U_96,1416509,1416758,89.16
U_114,U_97,1416509,1416757,89.16
U_114,U_98,1416509,1416671,93.52
U_114,U_99,1416509,1416755,89.16
U_114,U_101,1416509,1416724,89.16
U_114,U_102,1416509,1416526,42.52
U_114,U_104,1416509,1416696,100.0
U_114,U_105,1416509,1416612,42.52
U_114,U_106,1416509,1416626,42.52
U_114,U_107,1416509,1416787,42.52
U_114,U_108,1416509,1416566,42.52
U_114,U_26,1416509,1416774,27.77
U_114,U_2,1416509,1416654,21.1
U_114,U_3,1416509,1416602,43.53
U_114,U_5,1416509,1416710,93.01
U_114,U_7,1416509,1416738,53.35
U_114,U_8,1416509,1416564,69.7
U_114,U_11,1416509,1416539,80.12
U_114,U_12,1416509,1416796,21.96
U_114,U_43,1416509,1416598,53.72
U_114,U_90,1416509,1416776,93.01
U_114,U_91,1416509,1416544,42.52
U_114,U_92,1416509,1416527,93.52
U_114,U_93,1416509,1416545,93.52
U_114,U_45,1416509,1416517,26.36
U_114,U_46,1416509,1416575,42.52
U_114,U_47,1416509,1416676,42.52
U_114,U_51,1416509,1416697,92.77
U_114,U_54,1416509,1416559,42.52
U_114,U_55,1416509,1416557,36.75
U_114,U_56,1416509,1416513,18.38
U_114,U_58,1416509,1416699,42.52
U_114,U_60,1416509,1416553,42.52
U_114,U_64,1416509,1416744,75.97
U_114,U_66,1416509,1416767,46.37
U_114,U_68,1416509,1416570,74.25
U_114,U_69,1416509,1416574,59.49
U_114,U_111,1416509,1416684,34.84
U_114,U_112,1416509,1416522,42.52
U_114,U_88,1416509,1416683,63.08
U_114,U_89,1416509,1416556,42.52
U_114,U_71,1416509,1416795,42.52
U_114,U_13,1416509,1416629,55.3
U_114,U_16,1416509,1416546,42.52
U_114,U_18,1416509,1416722,41.13
U_114,U_20,1416509,1416600,59.4
U_114,U_21,1416509,1416761,48.92
U_114,U_24,1416509,1416709,51.24
U_114,U_27,1416509,1416790,79.32
U_114,U_28,1416509,1416633,76.71
U_114,U_33,1416509,1416534,93.52
U_114,U_36,1416509,1416741,80.12
U_114,U_40,1416509,1416571,28.7
U_114,U_72,1416509,1416773,42.52
U_114,U_74,1416509,1416649,42.52
U_114,U_75,1416509,1416531,42.52
U_114,U_76,1416509,1416644,42.52
U_114,U_77,1416509,1416687,42.52
U_114,U_78,1416509,1416789,41.13
U_114,U_79,1416509,1416675,89.16
U_114,U_80,1416509,1416702,42.52
U_114,U_82,1416509,1416764,62.09
U_114,U_83,1416509,1416524,42.52
U_114,U_84,1416509,1416565,42.52
U_114,U_85,1416509,1416780,42.52
U_116,U_86,1416454,1416529,26.8
U_116,U_96,1416454,1416758,69.73
U_116,U_97,1416454,1416757,69.73
U_116,U_98,1416454,1416671,73.33
U_116,U_99,1416454,1416755,69.73
U_116,U_101,1416454,1416724,69.73
U_116,U_102,1416454,1416526,26.8
U_116,U_103,1416454,1416464,48.1
U_116,U_104,1416454,1416696,79.73
U_116,U_105,1416454,1416612,26.8
U_116,U_106,1416454,1416626,26.8
U_116,U_107,1416454,1416787,26.8
U_116,U_108,1416454,1416566,26.8
U_116,U_109,1416454,1416494,26.8
U_116,U_26,1416454,1416774,24.05
U_116,U_114,1416454,1416509,79.73
U_116,U_2,1416454,1416654,20.53
U_116,U_3,1416454,1416602,30.87
U_116,U_5,1416454,1416710,72.8
U_116,U_7,1416454,1416738,40.31
U_116,U_8,1416454,1416564,53.43
U_116,U_9,1416454,1416505,69.73
U_116,U_11,1416454,1416539,61.7
U_116,U_12,1416454,1416796,16.48
U_116,U_43,1416454,1416598,40.58
U_116,U_90,1416454,1416776,72.8
U_116,U_91,1416454,1416544,26.8
U_116,U_92,1416454,1416527,73.33
U_116,U_93,1416454,1416545,73.33
U_116,U_95,1416454,1416461,50.23
U_116,U_44,1416454,1416458,47.36
U_116,U_45,1416454,1416517,27.87
U_116,U_46,1416454,1416575,26.8
U_116,U_47,1416454,1416676,26.8
U_116,U_48,1416454,1416474,23.47
U_116,U_51,1416454,1416697,72.93
U_116,U_53,1416454,1416484,57.4
U_116,U_54,1416454,1416559,26.8
U_116,U_55,1416454,1416557,27.72
U_116,U_56,1416454,1416513,17.73
U_116,U_58,1416454,1416699,26.8
U_116,U_60,1416454,1416553,26.8
U_116,U_64,1416454,1416744,58.07
U_116,U_66,1416454,1416767,35.53
U_116,U_68,1416454,1416570,56.7
U_116,U_69,1416454,1416574,41.79
U_116,U_70,1416454,1416469,55.82
U_116,U_110,1416454,1416459,48.06
U_116,U_111,1416454,1416684,25.9
U_116,U_112,1416454,1416522,26.8
U_116,U_88,1416454,1416683,48.21
U_116,U_89,1416454,1416556,26.8
U_116,U_71,1416454,1416795,26.8
U_116,U_13,1416454,1416629,39.81
U_116,U_14,1416454,1416491,26.99
U_116,U_15,1416454,1416497,39.78
U_116,U_16,1416454,1416546,26.8
U_116,U_17,1416454,1416478,24.51
U_116,U_18,1416454,1416722,29.79
U_116,U_20,1416454,1416600,40.35
U_116,U_21,1416454,1416761,38.52
U_116,U_22,1416454,1416485,51.43
U_116,U_24,1416454,1416709,40.69
U_116,U_25,1416454,1416457,36.53
U_116,U_27,1416454,1416790,60.94
U_116,U_28,1416454,1416633,57.14
U_116,U_30,1416454,1416476,73.33
U_116,U_33,1416454,1416534,73.33
U_116,U_34,1416454,1416498,42.56
U_116,U_36,1416454,1416741,61.7
U_116,U_40,1416454,1416571,24.9
U_116,U_72,1416454,1416773,26.8
U_116,U_73,1416454,1416475,31.63
U_116,U_74,1416454,1416649,26.8
U_116,U_75,1416454,1416531,26.8
U_116,U_76,1416454,1416644,26.8
U_116,U_77,1416454,1416687,26.8
U_116,U_78,1416454,1416789,29.79
U_116,U_79,1416454,1416675,69.73
U_116,U_80,1416454,1416702,26.8
U_116,U_82,1416454,1416764,47.36
U_116,U_83,1416454,1416524,26.8
U_116,U_84,1416454,1416565,26.8
U_116,U_85,1416454,1416780,26.8
U_1,U_86,1416390,1416529,26.86
U_1,U_87,1416390,1416430,89.71
U_1,U_96,1416390,1416758,68.07
U_1,U_97,1416390,1416757,68.07
U_1,U_98,1416390,1416671,72.15
U_1,U_99,1416390,1416755,68.07
U_1,U_100,1416390,1416443,43.81
U_1,U_101,1416390,1416724,68.07
U_1,U_102,1416390,1416526,26.86
U_1,U_103,1416390,1416464,46.26
U_1,U_104,1416390,1416696,66.21
U_1,U_105,1416390,1416612,26.86
U_1,U_106,1416390,1416626,26.86
U_1,U_107,1416390,1416787,26.86
U_1,U_108,1416390,1416566,26.86
U_1,U_109,1416390,1416494,26.86
U_1,U_26,1416390,1416774,37.02
U_1,U_114,1416390,1416509,66.21
U_1,U_116,1416390,1416454,55.94
U_1,U_2,1416390,1416654,34.78
U_1,U_3,1416390,1416602,31.45
U_1,U_4,1416390,1416424,22.65
U_1,U_5,1416390,1416710,71.66
U_1,U_6,1416390,1416440,38.94
U_1,U_7,1416390,1416738,39.94
U_1,U_8,1416390,1416564,61.46
U_1,U_9,1416390,1416505,68.07
U_1,U_10,1416390,1416433,24.05
U_1,U_11,1416390,1416539,58.91
U_1,U_12,1416390,1416796,18.8
U_1,U_43,1416390,1416598,40.39
U_1,U_90,1416390,1416776,71.66
U_1,U_91,1416390,1416544,26.86
U_1,U_92,1416390,1416527,72.15
U_1,U_93,1416390,1416545,72.15
U_1,U_94,1416390,1416453,68.07
U_1,U_95,1416390,1416461,44.41
U_1,U_41,1416390,1416442,29.57
U_1,U_42,1416390,1416417,50.37
U_1,U_44,1416390,1416458,45.73
U_1,U_45,1416390,1416517,22.65
U_1,U_46,1416390,1416575,26.86
U_1,U_47,1416390,1416676,26.86
U_1,U_48,1416390,1416474,25.0
U_1,U_49,1416390,1416409,36.55
U_1,U_50,1416390,1416438,29.2
U_1,U_51,1416390,1416697,71.41
U_1,U_52,1416390,1416446,72.15
U_1,U_53,1416390,1416484,55.07
U_1,U_54,1416390,1416559,26.86
U_1,U_55,1416390,1416557,27.4
U_1,U_56,1416390,1416513,29.21
U_1,U_57,1416390,1416395,23.02
U_1,U_58,1416390,1416699,26.86
U_1,U_60,1416390,1416553,26.86
U_1,U_61,1416390,1416437,35.67
U_1,U_62,1416390,1416419,38.89
U_1,U_63,1416390,1416432,24.05
U_1,U_64,1416390,1416744,55.12
U_1,U_65,1416390,1416428,39.15
U_1,U_66,1416390,1416767,37.04
U_1,U_67,1416390,1416400,24.97
U_1,U_68,1416390,1416570,81.76
U_1,U_69,1416390,1416574,46.33
U_1,U_70,1416390,1416469,99.88
U_1,U_115,1416390,1416426,63.0
U_1,U_110,1416390,1416459,43.02
U_1,U_111,1416390,1416684,28.21
U_1,U_112,1416390,1416522,26.86
U_1,U_88,1416390,1416683,46.36
U_1,U_89,1416390,1416556,26.86
U_1,U_71,1416390,1416795,26.86
U_1,U_13,1416390,1416629,34.62
U_1,U_14,1416390,1416491,27.69
U_1,U_15,1416390,1416497,36.09
U_1,U_16,1416390,1416546,26.86
U_1,U_17,1416390,1416478,23.29
U_1,U_18,1416390,1416722,31.23
U_1,U_19,1416390,1416393,30.45
U_1,U_20,1416390,1416600,39.73
U_1,U_21,1416390,1416761,31.41
U_1,U_22,1416390,1416485,37.94
U_1,U_23,1416390,1416404,25.53
U_1,U_24,1416390,1416709,34.68
U_1,U_25,1416390,1416457,30.2
U_1,U_27,1416390,1416790,58.16
U_1,U_28,1416390,1416633,56.06
U_1,U_29,1416390,1416449,28.32
U_1,U_30,1416390,1416476,72.15
U_1,U_31,1416390,1416436,21.78
U_1,U_32,1416390,1416422,68.07
U_1,U_33,1416390,1416534,72.15
U_1,U_34,1416390,1416498,68.71
U_1,U_35,1416390,1416412,32.93
U_1,U_36,1416390,1416741,58.91
U_1,U_37,1416390,1416415,36.23
U_1,U_38,1416390,1416402,35.67
U_1,U_39,1416390,1416407,66.21
U_1,U_40,1416390,1416571,42.12
U_1,U_72,1416390,1416773,26.86
U_1,U_73,1416390,1416475,67.12
U_1,U_74,1416390,1416649,26.86
U_1,U_75,1416390,1416531,26.86
U_1,U_76,1416390,1416644,26.86
U_1,U_77,1416390,1416687,26.86
U_1,U_78,1416390,1416789,31.23
U_1,U_79,1416390,1416675,68.07
U_1,U_80,1416390,1416702,26.86
U_1,U_81,1416390,1416445,45.17
U_1,U_82,1416390,1416764,45.73
U_1,U_83,1416390,1416524,26.86
U_1,U_84,1416390,1416565,26.86
U_1,U_85,1416390,1416780,26.86
U_2,U_96,1416654,1416758,18.28
U_2,U_97,1416654,1416757,18.28
U_2,U_98,1416654,1416671,17.34
U_2,U_99,1416654,1416755,18.28
U_2,U_101,1416654,1416724,18.28
U_2,U_104,1416654,1416696,21.1
U_2,U_107,1416654,1416787,15.99
U_2,U_26,1416654,1416774,54.68
U_2,U_5,1416654,1416710,16.94
U_2,U_7,1416654,1416738,22.04
U_2,U_12,1416654,1416796,17.8
U_2,U_90,1416654,1416776,16.94
U_2,U_47,1416654,1416676,15.99
U_2,U_51,1416654,1416697,17.27
U_2,U_58,1416654,1416699,15.99
U_2,U_64,1416654,1416744,20.26
U_2,U_66,1416654,1416767,25.16
U_2,U_111,1416654,1416684,31.73
U_2,U_88,1416654,1416683,21.44
U_2,U_71,1416654,1416795,15.99
U_2,U_18,1416654,1416722,23.4
U_2,U_21,1416654,1416761,20.39
U_2,U_24,1416654,1416709,24.64
U_2,U_27,1416654,1416790,19.59
U_2,U_36,1416654,1416741,19.64
U_2,U_72,1416654,1416773,15.99
U_2,U_77,1416654,1416687,15.99
U_2,U_78,1416654,1416789,23.4
U_2,U_79,1416654,1416675,18.28
U_2,U_80,1416654,1416702,15.99
U_2,U_82,1416654,1416764,21.44
U_2,U_85,1416654,1416780,15.99
U_3,U_96,1416602,1416758,45.83
U_3,U_97,1416602,1416757,45.83
U_3,U_98,1416602,1416671,47.75
U_3,U_99,1416602,1416755,45.83
U_3,U_101,1416602,1416724,45.83
U_3,U_104,1416602,1416696,43.53
U_3,U_105,1416602,1416612,45.16
U_3,U_106,1416602,1416626,45.16
U_3,U_107,1416602,1416787,45.16
U_3,U_26,1416602,1416774,17.75
U_3,U_2,1416602,1416654,21.28
U_3,U_5,1416602,1416710,47.94
U_3,U_7,1416602,1416738,60.15
U_3,U_12,1416602,1416796,20.85
U_3,U_90,1416602,1416776,47.94
U_3,U_47,1416602,1416676,45.16
U_3,U_51,1416602,1416697,47.17
U_3,U_58,1416602,1416699,45.16
U_3,U_64,1416602,1416744,57.14
U_3,U_66,1416602,1416767,31.1
U_3,U_111,1416602,1416684,26.94
U_3,U_88,1416602,1416683,49.57
U_3,U_71,1416602,1416795,45.16
U_3,U_13,1416602,1416629,40.46
U_3,U_18,1416602,1416722,42.65
U_3,U_21,1416602,1416761,44.39
U_3,U_24,1416602,1416709,42.58
U_3,U_27,1416602,1416790,46.69
U_3,U_28,1416602,1416633,47.75
U_3,U_36,1416602,1416741,46.79
U_3,U_72,1416602,1416773,45.16
U_3,U_74,1416602,1416649,45.16
U_3,U_76,1416602,1416644,45.16
U_3,U_77,1416602,1416687,45.16
U_3,U_78,1416602,1416789,42.65
U_3,U_79,1416602,1416675,45.83
U_3,U_80,1416602,1416702,45.16
U_3,U_82,1416602,1416764,48.71
U_3,U_85,1416602,1416780,45.16
U_4,U_86,1416424,1416529,18.75
U_4,U_87,1416424,1416430,22.06
U_4,U_96,1416424,1416758,23.64
U_4,U_97,1416424,1416757,23.64
U_4,U_98,1416424,1416671,22.54
U_4,U_99,1416424,1416755,23.64
U_4,U_100,1416424,1416443,23.92
U_4,U_101,1416424,1416724,23.64
U_4,U_102,1416424,1416526,18.75
U_4,U_103,1416424,1416464,22.56
U_4,U_104,1416424,1416696,26.36
U_4,U_105,1416424,1416612,18.75
U_4,U_106,1416424,1416626,18.75
U_4,U_107,1416424,1416787,18.75
U_4,U_108,1416424,1416566,18.75
U_4,U_109,1416424,1416494,18.75
U_4,U_26,1416424,1416774,37.31
U_4,U_114,1416424,1416509,26.36
U_4,U_116,1416424,1416454,27.87
U_4,U_2,1416424,1416654,42.47
U_4,U_3,1416424,1416602,19.65
U_4,U_5,1416424,1416710,22.31
U_4,U_6,1416424,1416440,24.31
U_4,U_7,1416424,1416738,22.41
U_4,U_8,1416424,1416564,27.52
U_4,U_9,1416424,1416505,23.64
U_4,U_10,1416424,1416433,40.74
U_4,U_11,1416424,1416539,23.27
U_4,U_12,1416424,1416796,24.38
U_4,U_43,1416424,1416598,22.32
U_4,U_90,1416424,1416776,22.31
U_4,U_91,1416424,1416544,18.75
U_4,U_92,1416424,1416527,22.54
U_4,U_93,1416424,1416545,22.54
U_4,U_94,1416424,1416453,23.64
U_4,U_95,1416424,1416461,29.2
U_4,U_41,1416424,1416442,33.5
U_4,U_44,1416424,1416458,22.87
U_4,U_45,1416424,1416517,100.0
U_4,U_46,1416424,1416575,18.75
U_4,U_47,1416424,1416676,18.75
U_4,U_48,1416424,1416474,41.84
U_4,U_50,1416424,1416438,39.04
U_4,U_51,1416424,1416697,23.16
U_4,U_52,1416424,1416446,22.54
U_4,U_53,1416424,1416484,21.56
U_4,U_54,1416424,1416559,18.75
U_4,U_55,1416424,1416557,33.58
U_4,U_56,1416424,1416513,17.26
U_4,U_58,1416424,1416699,18.75
U_4,U_60,1416424,1416553,18.75
U_4,U_61,1416424,1416437,22.64
U_4,U_63,1416424,1416432,57.16
U_4,U_64,1416424,1416744,23.56
U_4,U_65,1416424,1416428,40.5
U_4,U_66,1416424,1416767,34.97
U_4,U_68,1416424,1416570,26.21
U_4,U_69,1416424,1416574,20.26
U_4,U_70,1416424,1416469,22.65
U_4,U_115,1416424,1416426,29.62
U_4,U_110,1416424,1416459,19.1
U_4,U_111,1416424,1416684,44.18
U_4,U_112,1416424,1416522,18.75
U_4,U_88,1416424,1416683,22.56
U_4,U_89,1416424,1416556,18.75
U_4,U_71,1416424,1416795,18.75
U_4,U_13,1416424,1416629,33.89
U_4,U_14,1416424,1416491,48.14
U_4,U_15,1416424,1416497,33.03
U_4,U_16,1416424,1416546,18.75
U_4,U_17,1416424,1416478,48.9
U_4,U_18,1416424,1416722,27.4
U_4,U_20,1416424,1416600,24.06
U_4,U_21,1416424,1416761,25.03
U_4,U_22,1416424,1416485,20.94
U_4,U_24,1416424,1416709,24.46
U_4,U_25,1416424,1416457,21.33
U_4,U_27,1416424,1416790,23.22
U_4,U_28,1416424,1416633,23.04
U_4,U_29,1416424,1416449,42.18
U_4,U_30,1416424,1416476,22.54
U_4,U_31,1416424,1416436,55.04
U_4,U_33,1416424,1416534,22.54
U_4,U_34,1416424,1416498,25.86
U_4,U_36,1416424,1416741,23.27
U_4,U_40,1416424,1416571,38.23
U_4,U_72,1416424,1416773,18.75
U_4,U_73,1416424,1416475,28.91
U_4,U_74,1416424,1416649,18.75
U_4,U_75,1416424,1416531,18.75
U_4,U_76,1416424,1416644,18.75
U_4,U_77,1416424,1416687,18.75
U_4,U_78,1416424,1416789,27.4
U_4,U_79,1416424,1416675,23.64
U_4,U_80,1416424,1416702,18.75
U_4,U_81,1416424,1416445,47.95
U_4,U_82,1416424,1416764,22.87
U_4,U_83,1416424,1416524,18.75
U_4,U_84,1416424,1416565,18.75
U_4,U_85,1416424,1416780,18.75
U_5,U_96,1416710,1416758,94.62
U_5,U_97,1416710,1416757,94.62
U_5,U_99,1416710,1416755,94.62
U_5,U_101,1416710,1416724,94.62
U_5,U_107,1416710,1416787,42.47
U_5,U_26,1416710,1416774,25.57
U_5,U_7,1416710,1416738,57.94
U_5,U_12,1416710,1416796,20.85
U_5,U_90,1416710,1416776,100.0
U_5,U_64,1416710,1416744,82.1
U_5,U_66,1416710,1416767,44.11
U_5,U_71,1416710,1416795,42.47
U_5,U_18,1416710,1416722,40.73
U_5,U_21,1416710,1416761,48.3
U_5,U_27,1416710,1416790,84.64
U_5,U_36,1416710,1416741,85.45
U_5,U_72,1416710,1416773,42.47
U_5,U_78,1416710,1416789,40.73
U_5,U_82,1416710,1416764,67.38
U_5,U_85,1416710,1416780,42.47
U_6,U_86,1416440,1416529,38.72
U_6,U_96,1416440,1416758,65.9
U_6,U_97,1416440,1416757,65.9
U_6,U_98,1416440,1416671,61.94
U_6,U_99,1416440,1416755,65.9
U_6,U_100,1416440,1416443,70.9
U_6,U_101,1416440,1416724,65.9
U_6,U_102,1416440,1416526,38.72
U_6,U_103,1416440,1416464,90.36
U_6,U_104,1416440,1416696,57.32
U_6,U_105,1416440,1416612,38.72
U_6,U_106,1416440,1416626,38.72
U_6,U_107,1416440,1416787,38.72
U_6,U_108,1416440,1416566,38.72
U_6,U_109,1416440,1416494,38.72
U_6,U_26,1416440,1416774,26.24
U_6,U_114,1416440,1416509,57.32
U_6,U_116,1416440,1416454,41.69
U_6,U_2,1416440,1416654,20.68
U_6,U_3,1416440,1416602,47.65
U_6,U_5,1416440,1416710,62.38
U_6,U_7,1416440,1416738,80.17
U_6,U_8,1416440,1416564,56.75
U_6,U_9,1416440,1416505,65.9
U_6,U_11,1416440,1416539,72.17
U_6,U_12,1416440,1416796,22.01
U_6,U_43,1416440,1416598,74.2
U_6,U_90,1416440,1416776,62.38
U_6,U_91,1416440,1416544,38.72
U_6,U_92,1416440,1416527,61.94
U_6,U_93,1416440,1416545,61.94
U_6,U_94,1416440,1416453,65.9
U_6,U_95,1416440,1416461,48.73
U_6,U_41,1416440,1416442,38.5
U_6,U_44,1416440,1416458,89.74
U_6,U_45,1416440,1416517,24.31
U_6,U_46,1416440,1416575,38.72
U_6,U_47,1416440,1416676,38.72
U_6,U_48,1416440,1416474,27.65
U_6,U_51,1416440,1416697,61.5
U_6,U_52,1416440,1416446,61.94
U_6,U_53,1416440,1416484,76.9
U_6,U_54,1416440,1416559,38.72
U_6,U_55,1416440,1416557,43.5
U_6,U_56,1416440,1416513,16.39
U_6,U_58,1416440,1416699,38.72
U_6,U_60,1416440,1416553,38.72
U_6,U_64,1416440,1416744,66.67
U_6,U_66,1416440,1416767,33.84
U_6,U_68,1416440,1416570,49.61
U_6,U_69,1416440,1416574,44.88
U_6,U_70,1416440,1416469,38.83
U_6,U_110,1416440,1416459,87.93
U_6,U_111,1416440,1416684,32.13
U_6,U_112,1416440,1416522,38.72
U_6,U_88,1416440,1416683,90.15
U_6,U_89,1416440,1416556,38.72
U_6,U_71,1416440,1416795,38.72
U_6,U_13,1416440,1416629,39.19
U_6,U_14,1416440,1416491,35.85
U_6,U_15,1416440,1416497,37.63
U_6,U_16,1416440,1416546,38.72
U_6,U_17,1416440,1416478,28.6
U_6,U_18,1416440,1416722,47.92
U_6,U_20,1416440,1416600,52.59
U_6,U_21,1416440,1416761,37.08
U_6,U_22,1416440,1416485,83.32
U_6,U_24,1416440,1416709,67.47
U_6,U_25,1416440,1416457,43.67
U_6,U_27,1416440,1416790,71.62
U_6,U_28,1416440,1416633,70.74
U_6,U_29,1416440,1416449,34.95
U_6,U_30,1416440,1416476,61.94
U_6,U_33,1416440,1416534,61.94
U_6,U_34,1416440,1416498,29.18
U_6,U_36,1416440,1416741,72.17
U_6,U_40,1416440,1416571,30.84
U_6,U_72,1416440,1416773,38.72
U_6,U_73,1416440,1416475,29.92
U_6,U_74,1416440,1416649,38.72
U_6,U_75,1416440,1416531,38.72
U_6,U_76,1416440,1416644,38.72
U_6,U_77,1416440,1416687,38.72
U_6,U_78,1416440,1416789,47.92
U_6,U_79,1416440,1416675,65.9
U_6,U_80,1416440,1416702,38.72
U_6,U_81,1416440,1416445,23.43
U_6,U_82,1416440,1416764,89.74
U_6,U_83,1416440,1416524,38.72
U_6,U_84,1416440,1416565,38.72
U_6,U_85,1416440,1416780,38.72
U_7,U_96,1416738,1416758,55.0
U_7,U_97,1416738,1416757,55.0
U_7,U_99,1416738,1416755,55.0
U_7,U_107,1416738,1416787,43.71
U_7,U_26,1416738,1416774,21.58
U_7,U_12,1416738,1416796,21.22
U_7,U_90,1416738,1416776,57.94
U_7,U_64,1416738,1416744,71.53
U_7,U_66,1416738,1416767,33.15
U_7,U_71,1416738,1416795,43.71
U_7,U_21,1416738,1416761,37.83
U_7,U_27,1416738,1416790,66.67
U_7,U_36,1416738,1416741,67.22
U_7,U_72,1416738,1416773,43.71
U_7,U_78,1416738,1416789,41.85
U_7,U_82,1416738,1416764,83.01
U_7,U_85,1416738,1416780,43.71
U_8,U_96,1416564,1416758,61.88
U_8,U_97,1416564,1416757,61.88
U_8,U_98,1416564,1416671,64.56
U_8,U_99,1416564,1416755,61.88
U_8,U_101,1416564,1416724,61.88
U_8,U_104,1416564,1416696,69.7
U_8,U_105,1416564,1416612,37.04
U_8,U_106,1416564,1416626,37.04
U_8,U_107,1416564,1416787,37.04
U_8,U_108,1416564,1416566,37.04
U_8,U_26,1416564,1416774,32.82
U_8,U_2,1416564,1416654,36.72
U_8,U_3,1416564,1416602,34.52
U_8,U_5,1416564,1416710,64.24
U_8,U_7,1416564,1416738,52.89
U_8,U_12,1416564,1416796,23.64
U_8,U_43,1416564,1416598,39.9
U_8,U_90,1416564,1416776,64.24
U_8,U_46,1416564,1416575,37.04
U_8,U_47,1416564,1416676,37.04
U_8,U_51,1416564,1416697,64.13
U_8,U_58,1416564,1416699,37.04
U_8,U_64,1416564,1416744,50.54
U_8,U_66,1416564,1416767,39.96
U_8,U_68,1416564,1416570,74.3
U_8,U_69,1416564,1416574,51.82
U_8,U_111,1416564,1416684,28.51
U_8,U_88,1416564,1416683,62.46
U_8,U_71,1416564,1416795,37.04
U_8,U_13,1416564,1416629,39.29
U_8,U_18,1416564,1416722,36.58
U_8,U_20,1416564,1416600,45.61
U_8,U_21,1416564,1416761,33.06
U_8,U_24,1416564,1416709,51.59
U_8,U_27,1416564,1416790,75.8
U_8,U_28,1416564,1416633,70.66
U_8,U_36,1416564,1416741,76.66
U_8,U_40,1416564,1416571,36.09
U_8,U_72,1416564,1416773,37.04
U_8,U_74,1416564,1416649,37.04
U_8,U_76,1416564,1416644,37.04
U_8,U_77,1416564,1416687,37.04
U_8,U_78,1416564,1416789,36.58
U_8,U_79,1416564,1416675,61.88
U_8,U_80,1416564,1416702,37.04
U_8,U_82,1416564,1416764,62.09
U_8,U_84,1416564,1416565,37.04
U_8,U_85,1416564,1416780,37.04
U_9,U_86,1416505,1416529,40.03
U_9,U_96,1416505,1416758,100.0
U_9,U_97,1416505,1416757,100.0
U_9,U_98,1416505,1416671,95.14
U_9,U_99,1416505,1416755,100.0
U_9,U_101,1416505,1416724,100.0
U_9,U_102,1416505,1416526,40.03
U_9,U_104,1416505,1416696,89.16
U_9,U_105,1416505,1416612,40.03
U_9,U_106,1416505,1416626,40.03
U_9,U_107,1416505,1416787,40.03
U_9,U_108,1416505,1416566,40.03
U_9,U_26,1416505,1416774,25.76
U_9,U_114,1416505,1416509,89.16
U_9,U_2,1416505,1416654,18.28
U_9,U_3,1416505,1416602,45.83
U_9,U_5,1416505,1416710,94.62
U_9,U_7,1416505,1416738,55.0
U_9,U_8,1416505,1416564,61.88
U_9,U_11,1416505,1416539,81.82
U_9,U_12,1416505,1416796,20.54
U_9,U_43,1416505,1416598,61.16
U_9,U_90,1416505,1416776,94.62
U_9,U_91,1416505,1416544,40.03
U_9,U_92,1416505,1416527,95.14
U_9,U_93,1416505,1416545,95.14
U_9,U_45,1416505,1416517,23.64
U_9,U_46,1416505,1416575,40.03
U_9,U_47,1416505,1416676,40.03
U_9,U_51,1416505,1416697,94.65
U_9,U_54,1416505,1416559,40.03
U_9,U_55,1416505,1416557,33.33
U_9,U_56,1416505,1416513,18.95
U_9,U_58,1416505,1416699,40.03
U_9,U_60,1416505,1416553,40.03
U_9,U_64,1416505,1416744,77.62
U_9,U_66,1416505,1416767,42.98
U_9,U_68,1416505,1416570,76.1
U_9,U_69,1416505,1416574,62.28
U_9,U_111,1416505,1416684,34.44
U_9,U_112,1416505,1416522,40.03
U_9,U_88,1416505,1416683,64.92
U_9,U_89,1416505,1416556,40.03
U_9,U_71,1416505,1416795,40.03
U_9,U_13,1416505,1416629,50.83
U_9,U_16,1416505,1416546,40.03
U_9,U_18,1416505,1416722,40.58
U_9,U_20,1416505,1416600,62.28
U_9,U_21,1416505,1416761,46.96
U_9,U_24,1416505,1416709,46.18
U_9,U_27,1416505,1416790,81.26
U_9,U_28,1416505,1416633,79.15
U_9,U_33,1416505,1416534,95.14
U_9,U_36,1416505,1416741,81.82
U_9,U_40,1416505,1416571,27.24
U_9,U_72,1416505,1416773,40.03
U_9,U_74,1416505,1416649,40.03
U_9,U_75,1416505,1416531,40.03
U_9,U_76,1416505,1416644,40.03
U_9,U_77,1416505,1416687,40.03
U_9,U_78,1416505,1416789,40.58
U_9,U_79,1416505,1416675,100.0
U_9,U_80,1416505,1416702,40.03
U_9,U_82,1416505,1416764,63.92
U_9,U_83,1416505,1416524,40.03
U_9,U_84,1416505,1416565,40.03
U_9,U_85,1416505,1416780,40.03
U_10,U_86,1416433,1416529,41.97
U_10,U_96,1416433,1416758,38.38
U_10,U_97,1416433,1416757,38.38
U_10,U_98,1416433,1416671,36.13
U_10,U_99,1416433,1416755,38.38
U_10,U_100,1416433,1416443,43.4
U_10,U_101,1416433,1416724,38.38
U_10,U_102,1416433,1416526,41.97
U_10,U_103,1416433,1416464,33.06
U_10,U_104,1416433,1416696,37.15
U_10,U_105,1416433,1416612,41.97
U_10,U_106,1416433,1416626,41.97
U_10,U_107,1416433,1416787,41.97
U_10,U_108,1416433,1416566,41.97
U_10,U_109,1416433,1416494,41.97
U_10,U_26,1416433,1416774,42.08
U_10,U_114,1416433,1416509,37.15
